-0.364133    	-2.55649     
-2.89764     	-0.570131    
0.619433     	-3.46038     
-1.26849     	0.214328     
2.78366      	1.89352      
-3.07098     	1.12643      
-0.933487    	2.69139      
0.00664407   	-4.09566     
1.17902      	3.17481      
2.30188      	2.69213      
-3.65161     	0.274186     
-0.643274    	0.812659     
1.56158      	-3.3009      
-0.29657     	-0.993064    
-1.08591     	1.82948      
0.360414     	-0.889528    
-2.12836     	3.97317      
1.19812      	-2.64899     
-1.72378     	0.98715      
4.77876      	-0.291847    
0.385147     	3.95356      
-2.01702     	-3.63184     
3.16089      	-2.42848     
3.06207      	2.84279      
4.64391      	-1.10649     
2.69201      	-1.97885     
-3.82913     	-3.04149     
1.65981      	-2.09705     
-3.23738     	-4.15317     
1.71293      	0.230611     
-1.93793     	1.64902      
1.63464      	-0.680437    
1.0928       	-1.47032     
-1.20308     	-1.69546     
-1.66034     	-2.0803      
2.58615      	-3.01452     
0.0503071    	0.473704     
-0.101333    	3.29083      
3.47939      	-0.788114    
-2.45321     	-2.65198     
2.37827      	-0.484344    
4.03578      	-0.840433    
1.30793      	2.37734      
1.42236      	1.50045      
-3.50513     	-2.3388      
4.10265      	-0.132906    
-2.46785     	3.2574       
-3.52526     	3.36718      
-0.377484    	3.87993      
-1.24216     	-0.886973    
-3.32548     	-1.38004     
3.34357      	1.15209      
-0.511116    	-3.30257     
0.54542      	2.60443      
3.68207      	3.32912      
-2.07547     	-0.532187    
3.01306      	-3.3641      
4.27092      	1.26767      
1.9466       	-1.25042     
-1.59163     	2.47378      
3.27754      	-1.60255     
-1.56368     	-2.82865     
-0.420062    	-0.428748    
0.8185       	0.980849     
3.84209      	2.53371      
0.0784901    	1.13412      
2.7064       	0.981396     
0.718086     	1.79532      
1.824        	0.881223     
-1.31443     	3.50189      
3.20093      	0.203685     
-1.04203     	-4.1063      
5.00011      	0.138808     
2.94325      	3.61517      
1.81189      	3.56871      
2.81003      	-1.0311      
3.93968      	-3.37185     
4.84287      	0.346774     
4.33018      	-2.63722     
4.68508      	-1.88561     
3.9807       	-1.50344     
5.0007       	-0.46127     
-2.43288     	0.0516135    
0.130085     	2.09424      
4.69079      	3.45043      
4.3553       	2.57824      
1.20365      	-4.1483      
3.75634      	0.38205      
-3.50112     	1.67296      
4.42473      	1.70317      
3.82973      	-2.43583     
2.41141      	-3.83773     
-3.12979     	2.69096      
0.364987     	-2.20804     
2.5182       	0.137491     
5.00018      	0.843455     
-2.28052     	-1.20209     
0.992493     	-0.191474    
1.93124      	1.67332      
3.54949      	1.91713      
